Name,Genre,GenreCluster
Taj Mahal: An Eternal Love Story,"Drama, History, Musical",3
Tajurba,"Action, Adventure",4
Taking the Horse to Eat Jalebis,Drama,1
Takkar,"Action, Crime, Drama",1
Takkar,Drama,1
Talaaq,Drama,1
Talaash,"Crime, Drama, Mystery",1
Talaash: The Hunt Begins...,"Action, Drama, Mystery",1
Talaashi,"Crime, Drama",1
Talash,"Romance, Thriller",5
Tales of Siva 1,"Animation, Family, History",1
Tallukh,"Crime, Drama, Romance",5
Talvar,"Crime, Drama, Mystery",1
Tamacha,"Action, Romance",5
Tamanchey: Pyar Mein Dil Pe Maar De Goli,"Crime, Romance",5
Tamanna,Drama,1
Tamasha,Drama,1
Tamasha,"Comedy, Drama, Romance",5
Tan-Badan,Drama,1
Tangewala,"Action, Crime, Drama",1
Tangewali,"Drama, Family",1
Tango Charlie,"Action, Adventure, Drama",4
Tanhaji: The Unsung Warrior,"Action, Biography, Drama",1
Tank Cleaner,Thriller,1
Tansen,"Drama, Musical, Romance",3
Tanu Weds Manu,"Comedy, Drama, Romance",5
Tanu Weds Manu Returns,"Comedy, Drama, Romance",5
Tapasya,"Drama, Family",1
Tapish,Drama,1
Taqdeer,"Drama, Family",1
Taqdeer Ka Tamasha,"Action, Crime, Drama",1
Taqdeerwala,"Action, Comedy, Fantasy",1
Tara Mira,Drama,1
Tara: The Journey of Love and Passion,Drama,1
Tarana,"Musical, Romance",3
Tarang,Drama,1
Tarazu,"Action, Crime, Drama",1
Target,Drama,1
Tarkeeb,"Action, Crime, Drama",1
Tarkieb,"Mystery, Thriller",1
Tarpan (The Absolution),"Drama, History",1
Tarpan: The Salvation,Drama,1
Tarzan 303,Action,1
Tarzan and King Kong,"Action, Adventure, Romance",4
Tarzan Aur Jadui Chirag,Adventure,4
Tarzan's Daughter,"Action, Adventure, Musical",3
Tashan,"Action, Drama, Romance",5
Tathagatha Buddha The Life & Times of Gautama Buddha,"Biography, Drama",1
Tathastu,"Crime, Drama, Thriller",1
Tauba Tauba,"Comedy, Drama",1
Tawai: A Voice from the Forest,Documentary,1
Tawaif,"Comedy, Drama, Romance",5
Taxi Chor,"Crime, Thriller",1
Taxi Driver,"Musical, Romance",3
Taxi Driver,Romance,5
Taxi No. 9 2 11: Nau Do Gyarah,"Comedy, Drama, Thriller",1
Taxi Taxie,"Adventure, Comedy, Drama",4
Te3n,"Drama, Mystery, Thriller",1
Team: The Force,"Action, Comedy",1
Teen Bahuraniyan,Comedy,1
Teen Chor,"Action, Crime, Drama",1
Teen Devian,"Musical, Romance",3
Teen Patti,"Crime, Drama, Thriller",1
Teen Sardar,"Action, Adventure, Drama",4
Teen Sau Din Ke Baad,Adventure,4
Teen Taal,Drama,1
Tees Maar Khan,"Comedy, Crime",1
Teesra Kaun,"Action, Crime, Drama",1
Teesra Kaun?,"Comedy, Thriller",1
Teesri Aankh,"Action, Thriller",1
Teesri Aankh: The Hidden Camera,"Action, Crime, Thriller",1
Teesri Kasam,"Comedy, Drama, Romance",5
Teesri Manzil,"Comedy, Musical, Mystery",3
Tehzeeb,Drama,1
Tejasvini,"Action, Drama",1
Telephone,Thriller,1
Tell Me O Kkhuda,"Action, Crime, Drama",1
Ten,"Action, Crime, Drama",1
Tennis Buddies,Drama,1
Tera Intezaar,"Romance, Thriller",5
Tera Jadoo Chal Gayaa,"Musical, Romance",3
Tera Kya Hoga Johnny,"Crime, Drama, Thriller",1
Tera Mera Saath Rahen,Drama,1
Tera Mera Tedha Medha,Comedy,1
Teraa Surroor,"Action, Drama, Romance",5
Tere Bin Laden,"Comedy, Drama",1
Tere Bin Laden: Dead Or Alive,Comedy,1
Tere Bina Kya Jeena,Family,1
Tere Ghar Ke Samne,"Romance, Musical, Comedy",3
Tere Ishq Nachaya,Romance,5
Tere Liye,"Drama, Family, Musical",3
Tere Mere Phere,"Comedy, Drama, Romance",5
Tere Mere Sapne,"Drama, Romance",5
Tere Mere Sapne,"Action, Comedy, Drama",1
Tere Naal Love Ho Gaya,"Comedy, Drama, Romance",5
Tere Pyaar Mein,Musical,3
Teree Sang: A Kidult Love Story,"Drama, Romance",5
Teri Baahon Mein,Romance,5
Teri Bhabhi Hai Pagle,"Action, Comedy",1
Teri Dilli Meri Dili,Drama,1
Teri Diwali Meri Christmas,"Adventure, Fantasy, Romance",4
Teri Kasam,Romance,5
Teri Maang Sitaron Se Bhar Doon,Family,1
Teri Meherbaniyan,"Action, Crime, Drama",1
Teri Meri Kahaani,"Comedy, Drama, Romance",5
Teri Payal Mere Geet,"Drama, Romance",5
Terror,"Action, Crime, Thriller",1
Terror Strike,Action,1
Tevar,"Action, Drama, Romance",5
Tezaab,"Action, Drama, Romance",5
Tezz,"Action, Crime, Drama",1
Thackeray,"Biography, Drama",1
Thakshak,"Action, Crime, Drama",1
Thamizhan,"Action, Drama",1
Thanedaar,"Action, Crime, Drama",1
Thanga Magan,"Action, Drama",1
Thank You,Comedy,1
Thanks Maa,"Crime, Drama",1
Thappad,Drama,1
That Girl in Yellow Boots,"Crime, Drama, Mystery",1
That's What It's All About: The Journey of Prem Ratan Dhan Payo,Documentary,1
Thavasi,"Action, Comedy, Drama",1
Thayillamal Nannilai,"Action, Drama",1
The Accidental Prime Minister,"Biography, Drama",1
The Angrez,Comedy,1
The Angrez 2,"Action, Comedy",1
The Announcement of War,Action,1
The Arms Drop,"Documentary, Biography, Drama",1
The Attacks of 26/11,"Action, Crime, Drama",1
The BFG,"Adventure, Family, Fantasy",4
The Big Bull,"Biography, Crime, Drama",1
The Blue Umbrella,"Comedy, Drama, Family",1
The Blueberry Hunt,"Action, Thriller",1
The Body,"Mystery, Thriller",1
The Brawler,"Action, Drama, Sport",7
The Bright Day,Drama,1
The Burning Train,"Action, Thriller",1
The Chess Players,"Comedy, Drama, History",1
The Churning,Drama,1
The Court Dancer: Raj Narkati,Drama,1
The Darjeeling Limited,"Adventure, Comedy, Drama",4
The Dark Side of Life: Mumbai City,Drama,1
The Deceivers,"Adventure, Crime, Drama",4
The Dirty MMS,Drama,1
The Dirty Picture,"Biography, Comedy, Drama",1
The Dirty Relation,Thriller,1
The Don,"Crime, Drama",1
The Dream Job,Drama,1
The Elder One,"Action, Crime, Drama",1
The Fakir of Venice,Drama,1
The Fiancee,"Drama, Romance",5
The Film,"Crime, Drama, Mystery",1
The Film Emotional Atyachar,"Comedy, Crime, Drama",1
The Film Love.Com... The Ultimate Killing Site,"Action, Crime, Drama",1
The Final Exit,Horror,0
The Firm Land,Drama,1
The Flip Side: A Truth That Could Not Reach You,Documentary,1
The Forest,"Drama, Horror, Thriller",0
The Gentleman,"Action, Drama",1
The Ghazi Attack,"Action, Thriller, War",6
The Girl on the Train,"Crime, Drama, Mystery",1
The Goa Run,"Action, Crime, Romance",5
The Good Road,Drama,1
The Great Gambler,"Action, Crime, Romance",5
The Great Indian Butterfly,Drama,1
The Great Indian Escape,"Adventure, Biography, Drama",4
The Grey,"Drama, Mystery",1
The Hero of Color City,"Animation, Adventure, Family",4
The Hero: Love Story of a Spy,"Action, Adventure, Drama",4
The Hidden Strike,War,6
The Himalayan Diaries,"Comedy, Romance",5
The Holy Fish,Drama,1
The House Next Door,Horror,0
The Hundred Bucks,Drama,1
The Hundred-Foot Journey,"Comedy, Drama",1
The Hungry,Drama,1
The Idiotmaker's Gravity Tour,"Comedy, Drama",1
The Impossible Murder,Mystery,1
The Jinx,Thriller,1
The Journey of Karma,Drama,1
The Journey Weekend Night,Thriller,1
The Killer,"Action, Crime, Drama",1
The Last Color,Drama,1
The Last Tale of Kayenaat,Thriller,1
The Lastbenchers,"Biography, Comedy, Drama",1
The Legend of Bhagat Singh,"Action, Biography, Drama",1
The Legend of Drona,"Action, Adventure, Fantasy",4
The Lift Boy,"Comedy, Drama",1
The Light of the World,"Drama, Fantasy",1
The Light: Swami Vivekananda,"Biography, History",1
The Lost Salesman of Delhi,"Adventure, Drama, Mystery",4
The Lovers,"Action, Adventure, Romance",4
The Lunchbox,"Drama, Romance",5
The Monster,"Comedy, Horror",0
The Morning Breeze,Drama,1
The Murderer: Hamilton Palace,"Action, Mystery",1
The Mystic Masseur,"Comedy, Drama",1
The Naxalites,Drama,1
The Other End of the Line,"Comedy, Drama, Family",1
The Other Side of the Door,Horror,0
The Past,"Drama, Horror",0
The Perfect Girl,Romance,5
The Pickup Artist,"Crime, Mystery, Thriller",1
The Power,"Action, Crime, Drama",1
The President Is Coming,Comedy,1
The Prince of Light,"Animation, Drama, Adventure",4
The Princess and the Hunter,"Action, Adventure",4
The Pushkar Lodge,Drama,1
The Rally,"Action, Drama, Romance",5
The Reluctant Crime,Drama,1
The Revenge: Geeta Mera Naam,Action,1
The Royal Bengal Tiger,Thriller,1
The Savage Princess,"Action, Adventure, Drama",4
The Second Best Exotic Marigold Hotel,"Comedy, Drama, Romance",5
The Seventh Horse of the Sun,"Drama, Romance",5
The Shaukeens,Comedy,1
The Shepherdess and the Seven Songs,Drama,1
The Sholay Girl,"Action, Biography, Drama",1
The Silence,Drama,1
The Silent Heroes,"Adventure, Drama, Family",4
The Skies Have Bowed,"Comedy, Romance",5
The Sky Is Pink,"Drama, Romance",5
The Song of Scorpions,Drama,1
The Spectacular Jihad of Taz Rahim,"Comedy, Crime, Drama",1
The Square Circle,"Drama, Music, Romance",5
The Stoneman Murders,"Crime, Drama, Mystery",1
The Tape,Horror,0
The Tashkent Files,"Drama, Mystery, Thriller",1
The Threshold,Drama,1
The Touch,"Drama, Romance",5
The Train,"Action, Crime, Mystery",1
The Train,Drama,1
The Train: Some Lines Should Never Be Crossed...,"Crime, Drama, Thriller",1
The Tree,"Drama, Fantasy",1
The Unsound,Thriller,1
The Untitled Kartik Krishnan Project,"Drama, Mystery, Sci-Fi",1
The Villain,"Action, Crime, Drama",1
The Violin Player,"Drama, Music",1
The Waiting Room,"Crime, Drama, Mystery",1
The Warrior,"Adventure, Drama",4
The Web of the Witch,"Comedy, Family, Fantasy",1
The White Elephant,Mystery,1
The White Tiger,"Crime, Drama",1
The Wife,"Crime, Horror, Romance",0
The Window,"Drama, Mystery",1
The World of Fashion,"Drama, Thriller",1
The Writer,"Crime, Mystery",1
The Xpose,"Mystery, Thriller",1
The Zoo,"Crime, Drama, Mystery",1
The Zoya Factor,"Comedy, Drama, Romance",5
Thee,"Action, Crime, Drama",1
Thikana,"Crime, Drama",1
Thikka,"Action, Comedy",1
THIRUMATHI PALANISAMY,Drama,1
Thoda Pyaar Thoda Magic,"Comedy, Drama, Family",1
Thodasa Roomani Ho Jaayen,"Comedy, Drama, Musical",3
Thodi Thodi Si Manmaaniyan,"Drama, Romance",5
Thodisi Bewafaii,Drama,1
Thokar,"Drama, Family",1
Thoongathey Tambi Thoongathey,Drama,1
Three and a Half,Drama,1
Three Atrangi Jai-Veeru-Gabbar,Comedy,1
"Three: Love, Lies, Betrayal","Drama, Mystery, Thriller",1
Through the Eyelashes,"Drama, Family, Romance",5
Thugs of Hindostan,"Action, Adventure",4
Tiger,Action,1
Tiger Zinda Hai,"Action, Adventure, Thriller",4
Tigers,Drama,1
Tikli and Laxmi Bomb,Drama,1
Time Out,"Drama, Family, Music",1
Time Pass,Romance,5
Time to Dance,"Musical, Romance",3
Time To Retaliate: MASOOM,Crime,1
Tinku,Drama,1
Tirangaa,"Action, Drama, Thriller",1
Tirchhi Topiwale,"Comedy, Drama, Musical",3
Tishnagi,"Romance, Thriller",5
Titli,"Action, Crime, Drama",1
Titoo MBA,"Comedy, Romance",5
To B or Not to B,"Drama, Family, Thriller",1
To Fall in Love,"Comedy, Drama, Musical",3
Toba Tek Singh,"Drama, History",1
Toh Baat Pakki!,"Comedy, Drama",1
Tohfa,"Drama, Romance",5
Tohfa Mohabbat Ka,"Drama, Romance",5
Toilet: A Love Story,"Comedy, Drama",1
"Tom, Dick, and Harry","Action, Comedy, Romance",5
Tony: My Mentor the Serial Killer,Thriller,1
Toofan,"Action, Crime",1
Toofan,"Action, Adventure",4
Toofani Tarzan,Adventure,4
Toonpur Ka Superrhero,"Animation, Action, Adventure",4
Toote Khilone,Drama,1
Tope,Drama,1
Topless,"Drama, Romance",5
Torbaaz,"Action, Drama, Sport",7
Total Dhamaal,"Action, Adventure, Comedy",4
Total Siyapaa,"Comedy, Drama, Romance",5
Tottaa Pataaka Item Maal,Drama,1
Touhean,"Drama, Family",1
Traffic,"Adventure, Drama, Thriller",4
Traffic Signal,Drama,1
Train Station,"Crime, Drama, Mystery",1
Train to Pakistan,"Drama, War",6
Trapped,"Drama, Thriller",1
Trapped in Tradition: Rivaaz,"Crime, Drama, Thriller",1
Tribhanga,"Drama, Family",1
Tridev,"Action, Crime, Drama",1
"Trikal (Past, Present, Future)",Drama,1
Trimurti: Bond of Three,"Action, Drama",1
Trinetra,Action,1
Trip to Bhangarh: Asia's Most Haunted Place,"Horror, Thriller",0
Trishagni,Drama,1
Trishna,Drama,1
Trishna,Drama,1
Trishul,"Action, Drama, Musical",3
Triveni,"Crime, Drama, Mystery",1
Triyacharitra,Drama,1
Tryst with Destiny,Drama,1
Tu Chor Main Sipahi,"Action, Comedy, Drama",1
Tubelight,"Drama, War",6
Tuesdays and Fridays,"Comedy, Musical, Romance",3
Tujhe Meri Kasam,Romance,5
Tujhse He Raabta,"Drama, Romance",5
Tulsi Vivah,"Adventure, Fantasy",4
Tulsi: Mathrudevobhava,Drama,1
Tum Bin 2,"Drama, Romance",5
Tum Bin...: Love Will Find a Way,"Drama, Romance",5
Tum Haseen Main Jawan,"Comedy, Romance",5
Tum Ho Yaara,Drama,1
Tum Mere Ho,"Fantasy, Horror, Romance",0
Tum Mile,"Drama, Romance",5
Tum Milo Toh Sahi,"Comedy, Drama",1
Tum Se Achcha Kaun Hai,"Drama, Musical, Romance",3
Tum: A Dangerous Obsession,"Drama, Romance, Thriller",5
Tumbbad,"Drama, Fantasy, Horror",0
Tumhare Bina,"Drama, Family",1
Tumhari Kassam,Romance,5
Tumhari Sulu,"Comedy, Drama",1
Tumko Na Bhool Paayenge,"Action, Romance, Thriller",5
Tumsa Nahin Dekha,"Musical, Romance",3
Tumsa Nahin Dekha,"Musical, Romance",3
Tumse Achha Kaun Hai,"Comedy, Drama, Romance",5
Tunnu Ki Tina,"Comedy, Drama",1
Turning 30!!!,"Comedy, Drama, Romance",5
Turup (Checkmate),Drama,1
Tutak Tutak Tutiya,"Comedy, Horror",0
Tutiya Dil,Romance,5
"Twisted Trunk, Big Fat Body",Comedy,1
Tyagi,Drama,1
Typecaste,Comedy,1
U Me Aur Hum,"Drama, Romance",5
U R My Jaan,Romance,5
"U, Me Aur Ghar",Romance,5
Udaan,"Action, Crime, Drama",1
Udaan,Drama,1
Udanchhoo,Comedy,1
Udhar Ka Sindur,"Drama, Romance",5
Udta Punjab,"Action, Crime, Drama",1
Ugly,"Crime, Drama, Mystery",1
Ugly Aur Pagli,"Comedy, Drama",1
Ujala,"Crime, Drama, Romance",5
Ujala Hi Ujala,"Drama, Family",1
Ujda Chaman,Comedy,1
Uljhan,Mystery,1
Umakant Pandey Purush Ya,"Biography, Comedy, Drama",1
Umang,"Drama, Family",1
Umar,"Crime, Drama, Musical",3
Umar 55 Ki Dil Bachpan Ka,"Comedy, Drama, Romance",5
Umbartha,Drama,1
Umformung: The Transformation,"Drama, Family",1
Umrao Jaan,"Drama, Romance",5
Umrika,"Comedy, Drama",1
Under the Same Sun,Drama,1
Undertrial,"Crime, Drama",1
Unees Bees,Drama,1
Unfreedom,"Crime, Drama, Romance",5
Ungli,"Crime, Drama, Thriller",1
"Unicorn, the Garden of the Fruits","Drama, Fantasy",1
Union Leader,Drama,1
Unmatta,"Action, Horror, Sci-Fi",0
Unns: Love... Forever,"Drama, Musical, Romance",3
Unpaused,"Drama, Romance",5
Upeksha,Family,1
Uphaar,Family,1
Upkar,"Drama, Romance, War",6
Upstarts,Drama,1
Uran Khatola,"Comedy, Fantasy, Musical",3
Uri: The Surgical Strike,"Action, Drama, War",6
Used,"Drama, Thriller",1
Uski Roti,Drama,1
Usne Kaha Tha,"Drama, Romance, War",6
Ustaad,Drama,1
Ustadi Ustad Se,"Action, Crime, Drama",1
Ustadon Ke Ustad,"Action, Crime, Drama",1
Ustadon Ke Ustad,"Action, Drama",1
Utopia,Drama,1
Utsav,"Drama, Music, Romance",5
Utt Pataang,"Comedy, Drama",1
Uttar Dakshin,"Action, Drama",1
Utthaan,"Drama, Romance, Thriller",5
Uuf Kya Jaadoo Mohabbat Hai...,"Comedy, Romance",5
Uvaa,"Comedy, Drama",1
V,"Action, Crime, Thriller",1
Vaada,"Crime, Drama, Mystery",1
Vaada Raha... I Promise,Drama,1
Vaah! Life Ho Toh Aisi!,"Comedy, Drama, Family",1
Vaasna,"Action, Crime, Drama",1
Vaastav: The Reality,"Action, Crime, Drama",1
Vaastu Shastra,"Horror, Mystery",0
Vachan,Drama,1
Vachan,"Drama, Romance",5
Vada Chennai,"Action, Crime, Drama",1
Vaishali,"Musical, Drama, Romance",3
Vakil Babu,"Drama, Mystery",1
Vallah Kya Baat Hai,"Action, Crime, Drama",1
Valley of Flowers,"Adventure, Drama, Fantasy",4
Valmiki,Drama,1
Vamsee,Action,1
VanRakshak,Drama,1
Vansh,"Action, Crime, Drama",1
Vardaan,Drama,1
Vardi,"Action, Crime, Drama",1
Vatsyayana Kamasutra,Thriller,1
Vedi,"Action, Thriller",1
Veer,"Action, Adventure, Drama",4
Veer Amarsingh Rathod,"Action, Biography, Drama",1
Veer Savarkar,"Biography, Drama",1
Veer Yodha Prithviraj Chauhan,"Animation, Action, Drama",1
Veera,"Comedy, Romance",5
Veera Madakari,Action,1
Veeram,"Action, Drama, History",1
Veerana,"Action, Drama, Horror",0
Veerappan,"Action, Biography, Crime",1
Veere Di Wedding,Comedy,1
Veerey Ki Wedding,"Comedy, Romance",5
Veergati,"Action, Drama",1
Veergati,Action,1
Veerta,Action,1
Veeru Ustaad,Drama,1
Veer-Zaara,"Drama, Family, Musical",3
Veettilekkulla Vazhi,"Drama, Family",1
Vellore Maavattam,Action,1
Vetri Vizha,"Action, Drama, Mystery",1
Via Darjeeling,"Drama, Mystery, Thriller",1
Viceroy's House,"Biography, Drama, History",1
Vicky Dada,"Action, Crime",1
Vicky Donor,"Comedy, Romance",5
Victoria No. 203,"Action, Comedy, Crime",1
Victor's History,"Comedy, Drama, Thriller",1
Victory,"Drama, Sport",7
Vidhaata,"Action, Drama",1
Vidhyaarthi: The Power of Students,Action,1
Vidrohi,Action,1
Viduthalai,Action,1
Views of the Inner Chamber,Drama,1
Vihir,Drama,1
Vijay,"Action, Drama, Romance",5
Vijaypath,"Action, Drama, Romance",5
Vijeta,Drama,1
Vikalp,"Crime, Drama, Mystery",1
Vikram,"Action, Adventure, Sci-Fi",4
Villu,"Action, Thriller",1
Vilom,Drama,1
Vinashak - Destroyer,"Action, Crime, Drama",1
Viraam,Drama,1
Viraat,Crime,1
Virasat,"Drama, Family, Musical",3
Virgin Bhanupriya,"Comedy, Drama",1
Virodhi,Drama,1
Viruddh... Family Comes First,"Drama, Family",1
Visakha Express,"Action, Crime, Drama",1
Vishnu-Devaa,"Action, Crime, Drama",1
Vishnuvardhana,"Action, Comedy, Thriller",1
Vishwaroopam,"Action, Thriller",1
Vishwaroopam 2,"Action, Thriller",1
Vishwasghaat,Action,1
Vishwatma,"Action, Drama, Thriller",1
Vivah,"Drama, Musical, Romance",3
Vivekananda,"Biography, Drama",1
Vodka Diaries,"Mystery, Thriller",1
Vroom,"Action, Comedy, Crime",1
W,"Crime, Musical, Thriller",3
Waah! Tera Kya Kehna,"Action, Comedy, Crime",1
Waaris,Drama,1
Wafaa,"Action, Crime, Drama",1
Wafaa,"Drama, Mystery, Romance",5
Wafadaar,"Comedy, Drama",1
Wah Taj,Drama,1
Wahan Ke Log,"Action, Adventure, Drama",4
Waiting,"Comedy, Drama",1
Wajah Tum Ho,"Drama, Mystery, Romance",5
Wajood,"Action, Crime, Drama",1
Wake Up India,Drama,1
Wake Up Sid,"Comedy, Drama, Romance",5
Walking with the Wind,Drama,1
Wanted,"Action, Crime, Thriller",1
Wanted: Dead or Alive,"Action, Crime, Drama",1
Wanton,"Crime, Thriller",1
Waqt,"Drama, Romance",5
Waqt Hamara Hai,"Action, Comedy, Romance",5
Waqt Ki Awaz,"Action, Crime, Drama",1
Waqt Ki Deewar,"Action, Crime, Drama",1
Waqt: The Race Against Time,"Comedy, Drama, Family",1
War,"Action, Adventure, Thriller",4
War Chhod Na Yaar,"Comedy, War",6
Wardat,"Action, Thriller",1
Waris,"Drama, Family",1
Warning,"Adventure, Thriller",4
Warrant,"Action, Thriller",1
Warrior Savitri,"Action, Thriller",1
Watan Ke Rakhwale,"Action, Drama, Thriller",1
Water,Drama,1
Wazir,"Action, Crime, Drama",1
We Are Family,"Comedy, Drama, Family",1
We R Friends,Drama,1
Wedding Anniversary,Drama,1
Wedding Pullav,"Comedy, Romance",5
Welcome,"Comedy, Romance",5
Welcome 2 Karachi,"Action, Comedy, War",6
Welcome Back,"Action, Comedy, Crime",1
Welcome Home,"Crime, Drama, Horror",0
Welcome M1LL10NS,"Crime, Mystery, Thriller",1
Welcome on Board,Drama,1
Welcome to London,"Drama, Romance, Thriller",5
Welcome to New York,"Comedy, Drama",1
Welcome to Sajjanpur,"Comedy, Drama",1
Well Done Abba!,Comedy,1
What are the Odds?,Drama,1
What If?,Drama,1
What the Fish,"Adventure, Comedy, Drama",4
What's Your Raashee?,"Comedy, Drama, Romance",5
When Kiran Met Karen,"Drama, Romance",5
When Love Calls,"Drama, Musical, Romance",3
When Obama Loved Osama,Comedy,1
When One Falls in Love,"Comedy, Drama, Romance",5
Where Has the Time Gone?,Drama,1
White Rainbow,Drama,1
Who,"Mystery, Sci-Fi",1
Who's There?,"Horror, Thriller",0
Why Cheat India,"Crime, Drama",1
Will You Marry Me,Comedy,1
Win Marathon,"Drama, Sport",7
Winner,"Action, Comedy, Drama",1
Wishlist,Drama,1
With Luv... Tumhaara,"Drama, Romance",5
Woh 7 Din,"Drama, Romance",5
Woh Jo Hasina,Romance,5
Woh Kaun Thi?,"Drama, Mystery, Romance",5
Woh lamhe...,"Biography, Drama, Romance",5
Woh Main Nahin,Thriller,1
Woh Tera Naam Tha,Romance,5
Wohi Bhayanak Raat,Horror,0
Woman from the East,"Drama, Family",1
Writing with Fire,Documentary,1
Wrong Number,"Mystery, Thriller",1
X Zone,Thriller,1
X: Past Is Present,"Drama, Mystery, Romance",5
Xcuse Me,Comedy,1
Y.M.I. Yeh Mera India,"Crime, Drama, Thriller",1
Ya Rab,"Action, Crime, Drama",1
Yaad Rakhegi Duniya,"Drama, Romance",5
Yaadein...,"Musical, Drama, Romance",3
Yaadon Ki Zanjeer,Drama,1
Yaan,"Action, Thriller",1
Yaar Gaddar,"Action, Drama",1
Yaar Mera,"Action, Drama, Romance",5
Yaara,"Action, Crime, Drama",1
Yaara Silly Silly,Romance,5
Yaarana,"Action, Comedy, Drama",1
Yaariyan,"Drama, Romance",5
Yaaron Ka Yaar,Action,1
Yadon Ki Kasam,Action,1
Yagavarayinum Naa Kakka,Thriller,1
Yahan Sabhi Gyani Hain,Comedy,1
Yahudi,"Action, Drama, Romance",5
Yakeen,"Action, Crime, Romance",5
Yakeen,"Drama, Thriller",1
Yakshi Faithfully Yours,"Horror, Romance, Sci-Fi",0
Yalgaar,"Action, Drama, Thriller",1
Yamdas,Drama,1
Yamini,"Crime, Drama",1
Yamla Pagla Deewana 2,"Action, Comedy",1
Yamla Pagla Deewana Phir Se,"Action, Comedy, Drama",1
Yaraana,"Action, Drama, Musical",3
Yash,Musical,3
Yash Raaj aur Film!,Comedy,1
Yashoda Krishna,"Drama, Family, Music",1
Yateem,"Action, Drama",1
Yatra,Drama,1
Ye Stupid Pyar,Romance,5
Yea Toh Two Much Ho Gayaa,"Action, Comedy, Drama",1
Yeh Ballet,Drama,1
Yeh Desh,"Action, Drama",1
Yeh Dil,"Drama, Romance",5
Yeh Dil Aashiqanaa,"Action, Romance",5
Yeh Dil Kisko Doon,"Drama, Romance",5
Yeh Dil Ramta Jogi,"Action, Crime, Drama",1
Yeh Dillagi,"Comedy, Drama, Musical",3
Yeh Dooriyan,"Drama, Romance",5
Yeh Gulistan Hamara,"Action, Drama",1
Yeh Hai Bakrapur,"Comedy, Drama",1
Yeh Hai Chakkad Bakkad Bumbe Bo,Adventure,4
Yeh Hai India,"Action, Adventure, Drama",4
Yeh Hai Jalwa,"Comedy, Drama, Romance",5
Yeh Hai Mumbai Meri Jaan,"Action, Comedy, Romance",5
Yeh Hai Pyar Ka Mausam,Crime,1
Yeh Jawaani Hai Deewani,"Drama, Musical, Romance",3
Yeh Jo Mohabbat Hai,Drama,1
Yeh Kaisa Insaf?,Drama,1
Yeh Kaisa Tigdam,Drama,1
Yeh Kaisi Mohabbat,"Musical, Drama, Romance",3
Yeh Lamhe Judaai Ke,"Drama, Mystery, Romance",5
Yeh Majhdhaar,"Drama, Romance",5
Yeh Raaste Hain Pyaar Ke,"Action, Drama, Romance",5
Yeh Raat Phir Na Aayegi,Horror,0
Yeh Rastey Hain Pyar Ke,"Crime, Drama, Romance",5
Yeh Saali Aashiqui,"Drama, Romance, Thriller",5
Yeh Saali Zindagi,"Crime, Drama, Thriller",1
Yeh Suhaagraat Impossible,Comedy,1
Yeh To Kamaal Ho Gaya,"Action, Comedy, Drama",1
Yeh Vaada Raha,"Romance, Musical, Drama",3
Yeh Zindagi Ka Safar,"Drama, Romance",5
Yeh Zindagi Kitni Haseen Hai,"Drama, Romance, Thriller",5
Yehi Hai High Society,Thriller,1
Yehi Hai Zindagi,"Comedy, Drama",1
Yes Boss,"Comedy, Drama, Musical",3
Yeshwant,"Action, Crime, Drama",1
Yodha,"Action, Drama",1
You Are My Sunday,"Comedy, Drama",1
Youngistaan,"Drama, Romance",5
"Your Home, My Home","Comedy, Drama",1
Yours Truly,Drama,1
Youth,Drama,1
Yudh,"Action, Crime, Drama",1
Yug the law of karma,"Action, Crime, Drama",1
Yuva,"Action, Drama, Thriller",1
Yuvraaj,"Action, Adventure, Drama",4
